STATE,ST_CASE,VE_TOTAL,VE_FORMS,PEDS,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
48,481050,1,1,0,1,13,0,1,7,2010,5,16,57,0,4,8,FM1333,CUVIER,22,29.04387500,-98.653727780,0,42,0,0,2,4,3,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481051,2,2,0,5,291,0,1,7,2010,5,17,25,0,6,4,2212,,0,30.36604444,-94.979780560,0,12,2,0,1,1,1,0,1,2,0,2,0,0000000,17,46,18,12,19,8,0,0,0,1,0
48,481052,2,2,0,3,491,3925,1,7,2010,5,22,0,0,15,8,RM2243,183ATOLLWAY,111,30.58284167,-97.835741670,0,12,6,0,2,2,1,0,3,2,0,2,0,0000000,22,0,22,2,22,35,0,0,0,1,1
48,481053,1,1,0,1,29,6090,2,7,2010,6,22,8,0,16,5,SILVERSANDS,,0,29.55225556,-98.507452780,0,42,0,0,1,1,4,0,6,98,0,98,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481054,1,1,4,4,201,0,2,7,2010,6,20,58,0,6,4,WINDFERN,,0,29.93372778,-95.553722220,0,8,0,0,1,1,1,0,2,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,481055,2,2,0,2,201,3280,2,7,2010,6,5,50,0,16,5,DACOMA,HEMPSTEAD,0,29.80673611,-95.466941670,0,12,6,0,2,2,1,0,3,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,481056,1,1,0,1,253,0,2,7,2010,6,21,45,0,3,2,US-83,,172,32.79177500,-99.940513890,0,1,0,0,1,1,4,0,2,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481057,1,1,0,3,479,3899,2,7,2010,6,18,54,0,16,5,SUNRISE,,0,27.45056111,-99.458113890,0,5,0,0,1,1,1,0,1,2,0,2,0,0000000,18,56,19,2,19,22,0,0,0,1,0
48,481058,1,1,0,2,481,0,3,7,2010,7,20,52,0,4,8,FM1301,,117,29.25375556,-95.930986110,0,38,0,0,1,1,4,0,2,10,0,10,0,0000000,99,99,20,54,21,25,0,0,0,1,1
48,481059,2,2,0,2,113,1730,4,7,2010,1,18,29,0,16,5,ILLINOIS,BEAUCHAMP,0,32.71587222,-96.770511110,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481060,1,1,0,1,339,6884,4,7,2010,1,3,0,0,6,4,GOSLING,,0,30.15798889,-95.509430560,0,30,0,0,1,1,4,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481061,2,2,0,2,453,330,4,7,2010,1,22,19,0,16,5,CONGRESS,,0,30.22779722,-97.761341670,0,12,6,0,8,1,1,0,3,1,0,1,0,0000000,22,19,22,24,22,47,0,0,0,1,1
48,481062,1,1,0,5,457,0,4,7,2010,1,22,30,0,5,8,FM1632,,133,30.83524167,-94.454188890,0,1,0,0,1,1,4,0,2,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,481063,1,1,1,1,57,0,5,7,2010,2,10,35,0,3,8,FM1090,,31,28.65392222,-96.659152780,0,9,0,0,1,1,1,0,1,1,0,1,1,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481064,1,1,0,1,121,1840,5,7,2010,2,2,4,1,11,1,I-35RAMP,,108,33.19463889,-97.128263890,0,30,0,0,5,1,10,0,3,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481065,2,2,0,3,201,0,6,7,2010,3,15,52,1,13,2,US-90,BEAUMONTPLACE,253,29.83725556,-95.199472220,0,12,6,0,2,3,1,0,1,10,0,10,0,0000000,16,4,16,14,16,45,0,0,0,1,0
48,481066,2,2,0,3,249,0,6,7,2010,3,14,29,1,2,2,US-281,FM1554,53,27.73580833,-98.111344440,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,14,34,14,44,15,26,0,0,0,2,0
48,481067,1,1,0,1,397,5910,7,7,2010,4,20,10,0,16,5,DOWELL,,0,32.89421944,-96.386713890,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,20,15,20,18,20,51,0,0,0,1,1
48,481068,1,1,0,1,17,0,8,7,2010,5,6,19,0,3,2,US-70,,144,34.23454722,-102.669597220,0,11,0,0,1,1,1,0,4,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481069,4,4,0,5,239,2120,8,7,2010,5,20,5,1,13,2,US-59RAMP,,150,28.98832500,-96.647563890,0,12,1,0,5,1,1,0,1,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481070,1,1,0,1,5,0,10,7,2010,7,21,45,0,4,8,FM706,,14,31.35143889,-94.808486110,0,59,0,0,1,1,4,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481071,1,1,0,1,361,0,10,7,2010,7,4,5,0,4,8,FM1131,,17,30.21531667,-94.088630560,0,42,0,0,1,1,4,0,2,1,0,1,0,0000000,4,5,4,19,5,0,0,0,0,1,1
48,481072,1,1,0,1,85,2520,11,7,2010,1,10,39,1,13,2,US-380,REDBUD,30,33.21634167,-96.631922220,0,41,0,0,3,3,4,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,481073,1,1,0,1,201,3280,11,7,2010,1,3,57,1,12,7,US-59,,129,29.68357500,-95.533652780,0,33,0,0,1,1,8,0,6,1,0,1,0,0000000,3,57,4,6,4,22,0,0,0,1,0
48,481074,2,2,0,3,351,0,11,7,2010,1,5,45,0,4,3,SR-87,,22,30.60807222,-93.799736110,0,12,6,0,1,1,2,0,2,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481075,1,1,0,2,91,4870,2,6,2010,4,0,34,1,11,1,I-35,,51,29.65330278,-98.189272220,0,24,0,1,19,1,4,0,2,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,2,0
48,481076,2,2,0,3,29,6090,5,6,2010,7,12,40,0,16,5,SANPEDRO,,0,29.51528333,-98.499261110,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481077,2,2,0,3,189,5380,5,6,2010,7,15,10,1,13,2,US-70,ASH,6,34.18455000,-101.701719440,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,15,11,15,13,15,28,0,0,0,1,1
48,481078,1,1,0,4,135,5030,6,6,2010,1,17,55,1,11,1,I-20,,348,31.86596389,-102.303013890,0,33,0,0,1,1,3,0,1,1,0,1,0,0000000,18,0,18,6,18,14,0,0,0,1,0
48,481079,1,1,0,1,385,0,6,6,2010,1,14,7,0,4,8,RM337,,285,29.72104444,-99.657766670,0,24,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,481080,1,1,1,3,201,0,7,6,2010,2,20,20,0,6,4,CARBY,,99999,29.87816111,-95.379463890,0,8,0,0,1,1,1,0,5,1,0,1,0,0000000,20,45,20,48,21,55,16,0,0,1,0
48,481081,2,2,0,2,85,5390,11,6,2010,6,16,50,1,12,2,US-75,,86,33.07143333,-96.688027780,0,12,6,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,481082,2,2,0,6,201,3280,11,6,2010,6,16,20,0,16,5,LANGLEY RD,HOMESTEAD RD,0,29.86686667,-95.300666670,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,16,24,16,30,16,45,20,0,0,1,0
48,481083,1,1,1,1,201,0,12,6,2010,7,20,58,0,6,4,VETERANSMEMORIAL,,0,29.96675833,-95.482372220,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481084,1,1,0,1,215,4650,15,6,2010,3,13,6,0,16,5,STEWART,,0,26.14357222,-98.313516670,0,31,0,0,1,1,6,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481085,1,1,0,1,339,0,15,6,2010,3,18,36,0,6,4,CRYSTALWOOD,,0,30.18781944,-95.268136110,0,59,0,0,1,1,4,0,1,1,0,1,0,0000000,18,41,19,5,19,31,0,0,0,1,0
48,481086,1,1,0,2,29,6090,16,6,2010,4,1,18,0,16,5,LACANTERA,,0,29.60513611,-98.608427780,0,24,0,0,1,1,4,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481087,1,1,0,1,99,0,18,6,2010,6,20,45,0,6,4,303,,0,31.42466667,-97.540261110,0,1,0,0,1,1,4,0,5,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481088,1,1,0,1,123,0,20,6,2010,1,12,0,0,3,2,US-183,,71,28.95832500,-97.334650000,0,1,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,481089,1,1,0,1,201,480,21,6,2010,2,6,48,1,11,1,I-10,,539,29.81290833,-94.937983330,0,24,0,0,1,1,4,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481090,2,1,0,2,113,1730,22,6,2010,3,23,10,1,11,1,I-635,,52,32.92019167,-96.748663890,0,14,0,1,5,1,2,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481091,3,3,0,4,29,6090,24,6,2010,5,20,13,0,16,5,THOUSAND OAKS ST,BROKEN OAK,0,29.59036389,-98.464102780,0,12,7,0,3,3,1,0,5,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,481092,1,1,0,2,339,0,25,6,2010,6,12,35,0,6,4,CHATEAUWOODSPARKWAY,,0,30.16600556,-95.436536110,0,26,0,0,1,1,3,0,1,1,0,1,0,0000000,12,38,12,45,13,20,0,0,0,1,0
48,481093,2,2,0,2,29,6090,26,6,2010,7,1,2,1,12,2,US-281,STONEOAK,59,29.64858333,-98.450611110,0,12,1,0,3,2,1,1,3,1,0,1,0,0000000,1,20,1,25,1,41,0,0,0,1,1
48,481094,2,2,0,2,339,0,26,6,2010,7,0,10,0,15,8,FM1485,,230,30.20183611,-95.254941670,0,12,2,0,1,1,1,0,2,1,0,1,0,0000000,0,22,0,22,1,10,0,0,0,2,1
48,481095,1,1,0,2,339,0,27,6,2010,1,18,36,0,6,4,SUMMERHILLS BLVD,,0,30.09531111,-95.276355560,0,30,0,0,1,1,4,0,1,1,0,1,0,0000000,18,37,18,45,19,27,0,0,0,1,1
48,481097,1,1,1,1,201,3280,29,6,2010,3,10,47,1,11,7,I-10,YALE,251,29.77688056,-95.398719440,0,8,0,1,2,3,1,1,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481099,1,1,0,7,201,3280,1,7,2010,5,11,50,1,11,1,I-45,,119,29.63870833,-95.241100000,0,25,0,0,1,1,3,0,1,2,0,2,0,0000000,11,55,12,7,12,41,0,0,0,1,0
48,481100,2,2,0,3,339,0,1,7,2010,5,7,22,0,6,4,DECKERPRAIREROSEHILL,,0,30.11722500,-95.687838890,0,12,2,0,1,1,1,0,1,10,0,10,0,0000000,7,26,7,42,8,27,0,0,0,1,0
48,481101,1,1,0,1,215,0,2,7,2010,6,2,35,0,6,4,NORTHWARE,,0,26.39616389,-98.238163890,0,1,0,0,1,1,4,0,2,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481102,1,1,0,1,113,1730,3,7,2010,7,0,22,1,11,1,I-30RAMP,,31,32.77200278,-96.810616670,0,24,0,1,5,1,4,0,3,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481103,1,1,0,1,339,0,3,7,2010,7,3,0,0,4,8,FM3083,,142,30.25608611,-95.334830560,0,33,0,0,1,1,4,0,2,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481104,2,2,0,2,499,0,5,7,2010,2,17,0,0,6,4,4504,,0,32.92234722,-95.268422220,0,12,8,0,1,1,1,0,1,1,0,1,0,0000000,17,5,17,12,17,35,0,0,0,1,0
48,481105,2,2,1,4,113,6260,6,7,2010,3,21,56,1,12,2,US-175,,152,32.64695556,-96.532277780,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481106,2,2,0,2,185,0,6,7,2010,3,10,55,1,2,3,SR-105,,89,30.36214167,-95.944208330,0,12,6,0,1,1,1,0,1,10,0,10,0,0000000,11,9,11,32,11,56,0,0,0,1,1
48,481107,2,2,0,3,401,0,6,7,2010,3,6,31,0,3,3,SR-64,,82,32.16669722,-94.853061110,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,6,36,6,44,7,29,0,0,0,1,0
48,481108,3,3,0,3,423,0,6,7,2010,3,18,15,0,14,8,FM14,326,143,32.40371667,-95.280819440,0,12,1,0,3,3,1,0,1,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481109,1,1,0,3,161,0,9,7,2010,6,15,53,0,6,4,360,,0,31.65876944,-95.974888890,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,16,4,16,20,17,1,0,0,0,2,0
48,481110,1,1,0,6,227,0,9,7,2010,6,19,25,1,1,1,I-20,,127,32.19994722,-101.607827780,0,1,0,0,1,1,3,0,1,2,0,2,0,0000000,19,27,19,37,99,99,0,0,0,2,0
48,481111,1,1,0,4,113,5730,11,7,2010,1,2,28,0,16,5,WATERVIEW,,0,32.98453333,-96.756455560,0,33,0,0,1,1,3,0,3,1,0,1,0,0000000,2,30,2,35,2,48,0,0,0,1,1
48,481112,1,1,0,1,321,0,13,7,2010,3,20,30,0,6,4,ZIPPRIAN,,0,28.76841111,-95.981411110,0,32,0,0,1,1,4,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,481114,1,1,0,2,201,0,14,7,2010,4,18,15,0,6,4,FRY,,0,29.76176667,-95.716144440,0,42,0,0,1,1,3,0,1,1,0,1,0,0000000,18,27,18,45,19,16,0,0,0,1,0
48,481115,1,1,0,1,309,7210,14,7,2010,4,20,25,1,12,3,SR-6,,181,31.53120833,-97.237891670,0,24,0,0,1,1,3,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481116,1,1,1,1,339,0,15,7,2010,5,2,45,1,2,3,SR-105,,362,30.32780278,-95.236219440,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481117,1,1,0,1,439,260,15,7,2010,5,3,37,1,11,1,I-20,,73,32.67787222,-97.092186110,0,59,0,0,1,1,4,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481118,2,2,0,2,21,460,16,7,2010,6,15,12,0,3,3,SR-95,,144,30.13330278,-97.315691670,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481119,1,1,0,3,133,0,16,7,2010,6,21,50,0,4,3,SR-112,330,179,32.46386944,-98.817461110,0,1,0,0,2,2,4,0,2,1,0,1,0,0000000,22,4,22,32,23,5,0,0,0,1,0
48,481120,2,2,0,3,183,0,16,7,2010,6,13,46,1,1,1,I-20,,91,32.43427222,-94.833888890,0,12,1,0,1,1,1,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,481122,1,1,1,1,303,0,17,7,2010,7,2,14,1,13,2,US-84,,336,33.48594444,-101.716788890,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481123,2,2,0,2,355,1550,17,7,2010,7,5,30,1,13,3,SR-44,,57,27.78406667,-97.526086110,0,12,2,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,481124,1,1,0,5,391,0,17,7,2010,7,3,42,1,2,2,US-77,,107,28.41755000,-97.158005560,0,1,0,0,1,1,1,0,2,1,0,1,0,0000000,3,43,3,55,4,52,0,0,0,1,0
48,481125,1,1,1,2,61,3030,18,7,2010,1,1,53,1,13,8,SS54,,8,26.19266389,-97.723691670,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481126,1,1,0,2,205,0,18,7,2010,1,22,25,1,2,2,US-54,,63,35.89785000,-102.727591670,0,1,0,0,1,1,1,0,2,1,0,1,0,0000000,22,46,23,37,0,28,0,0,0,1,0
48,481127,1,1,1,2,259,0,18,7,2010,1,1,18,1,11,1,I-10,,182,29.79380278,-98.751833330,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,1,29,1,37,2,55,0,0,0,1,0
48,481128,2,2,0,3,1,0,20,7,2010,3,15,30,0,3,2,US-287,2401,140,31.86547222,-95.854313890,0,12,6,0,2,3,1,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481129,2,2,0,3,157,0,20,7,2010,3,1,29,1,2,2,US-59,,266,29.48221389,-95.942508330,0,12,2,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,3,2
48,481130,1,1,0,1,405,0,21,7,2010,4,9,30,1,2,3,SR-103,,17,31.38679722,-94.299688890,0,53,0,0,1,1,4,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481131,1,1,0,1,201,0,23,7,2010,6,3,40,0,6,4,KUYKENDAHL,,0,30.02196944,-95.474238890,0,30,0,0,1,1,4,0,3,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481132,1,1,0,1,201,0,23,7,2010,6,23,58,0,6,4,ALDINEWESTFIELD,,0,30.04897222,-95.387325000,0,32,0,0,8,1,4,0,3,1,0,1,0,0000000,23,59,0,5,0,58,0,0,0,1,0
48,481133,2,2,0,4,367,7280,23,7,2010,6,6,46,0,4,8,FM1884,,56,32.72126389,-97.811622220,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,2,0
48,481134,1,1,0,3,113,1730,24,7,2010,7,5,20,1,11,1,I-30,,99,32.79410556,-96.699305560,0,25,0,0,1,1,3,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481135,2,2,0,2,201,0,24,7,2010,7,6,20,1,12,7,US-59,ALDINE BENDER,50,29.93049722,-95.299280560,0,12,1,1,3,2,1,0,4,1,0,1,0,0000000,6,23,6,33,6,55,0,0,0,1,1
48,481136,2,2,0,3,339,1510,24,7,2010,7,12,45,0,15,8,FM 3083,,95,30.30111667,-95.393141670,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,12,45,12,57,13,24,0,0,0,1,1
48,481137,1,1,0,1,397,5910,24,7,2010,7,9,25,1,11,7,I-30,,42,32.89765833,-96.469466670,0,33,0,1,19,1,8,0,1,1,0,1,0,0000000,9,27,9,32,10,10,0,0,0,1,0
48,481139,1,1,0,1,291,1770,25,7,2010,1,22,57,0,3,2,US-90,,41,30.00228611,-94.947216670,0,1,0,0,1,1,4,0,2,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481140,1,1,0,1,479,3899,25,7,2010,1,2,4,0,16,5,SHILOH,,0,27.58616111,-99.493533330,0,24,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,481141,2,2,0,2,113,3420,12,7,2010,2,19,0,1,12,3,SR-114,,147,32.89191111,-96.965813890,0,57,0,0,1,1,3,0,1,1,0,1,0,0000000,19,1,19,6,19,28,0,0,0,1,1
48,481142,2,2,0,2,181,7450,12,7,2010,2,17,45,1,2,2,US-82,,24,33.67124722,-96.906730560,0,12,1,0,1,1,1,0,1,10,0,10,0,0000000,17,45,17,45,18,37,0,0,0,1,0
48,481143,1,1,0,1,141,2190,1,1,2010,6,0,58,1,11,7,I-10,,267,31.77647500,-106.388866670,0,33,0,0,1,1,8,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,481144,2,2,0,2,439,260,13,1,2010,4,7,14,1,13,8,FM157,LYNDA,162,32.71697500,-97.114677780,0,12,6,0,2,3,1,0,4,1,0,1,1,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481145,1,1,0,2,181,6350,21,3,2010,1,8,33,1,12,2,US-75,,144,33.66227222,-96.611344440,0,21,0,1,18,1,3,0,1,4,0,4,0,0000000,8,36,8,41,9,0,0,0,0,1,0
48,481146,1,1,0,2,453,0,21,3,2010,1,9,25,1,1,1,I-35,,22,30.45975278,-97.667555560,0,39,0,0,1,1,3,0,1,1,0,1,0,0000000,9,24,9,32,88,88,0,0,0,1,0
48,481147,2,2,0,2,201,3280,25,3,2010,5,0,0,1,11,1,I-10,,102,29.78525556,-95.636222220,0,12,1,0,1,1,1,0,3,5,0,5,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481148,1,1,0,2,439,2450,26,3,2010,6,23,5,1,13,8,BU287,,141,32.80736667,-97.351516670,0,33,0,0,1,1,4,0,3,1,0,1,0,0000000,99,98,99,98,99,98,0,0,0,1,0
48,481149,2,2,0,3,201,3280,27,3,2010,7,21,21,1,11,1,I-610,,97,29.69665000,-95.308150000,0,12,1,0,1,1,1,0,3,1,0,1,0,0000000,21,22,21,30,22,4,23,0,0,1,0
48,481150,1,1,0,2,439,2450,2,4,2010,6,17,10,1,11,1,I-820,,67,32.74611667,-97.222480560,0,24,0,1,18,1,3,0,1,1,0,1,0,0000000,17,23,17,23,17,44,0,0,0,1,1
48,481151,1,1,0,1,27,6810,3,4,2010,7,23,46,0,15,8,FM2305,CENTEXSPORTSMAN,3,31.13118333,-97.489597220,0,1,0,0,3,3,4,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481152,1,1,0,1,141,2190,6,4,2010,3,23,36,1,13,2,US-85,,28,31.77880833,-106.524116670,0,1,0,0,1,1,4,0,3,1,0,1,0,0000000,23,37,23,42,0,11,0,0,0,1,1
48,481153,1,1,0,2,141,2190,9,4,2010,6,0,24,0,16,5,ELPASO,,0,31.77170278,-106.422177780,0,30,0,0,1,1,4,0,2,1,0,1,0,0000000,0,26,0,31,0,42,0,0,0,1,1
48,481154,2,2,0,6,439,2450,9,4,2010,6,23,58,1,12,7,US287,MITCHELL,237,32.71996389,-97.288925000,0,12,6,1,2,2,1,0,3,1,0,1,0,0000000,12,17,12,22,12,42,0,0,0,2,2
48,481155,2,2,0,8,355,1550,12,4,2010,2,9,1,1,13,8,SS544,,126,27.78634444,-97.429730560,0,12,1,0,1,1,1,0,1,10,0,10,0,0000000,99,99,99,99,99,99,21,0,0,1,1
48,481156,1,1,0,1,439,2450,15,4,2010,5,22,15,0,16,5,ALTAMESA,,0,32.65073056,-97.374755560,0,1,0,0,1,1,4,0,3,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,481157,1,1,0,1,201,3280,26,4,2010,2,12,0,0,16,5,FAY,,0,29.71022222,-95.322813890,0,34,0,0,1,1,4,0,9,99,0,99,0,0000000,23,7,23,11,23,53,0,0,0,1,0
48,481158,3,3,0,3,27,6810,3,5,2010,2,21,58,0,14,8,FM 2305,,18,31.11741111,-97.415741670,0,12,7,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,481159,1,1,0,1,257,4190,4,5,2010,3,6,44,0,4,3,SR-198,,23,32.37986667,-96.092094440,0,32,0,0,1,1,4,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481160,1,1,1,1,201,3280,5,5,2010,4,21,45,1,11,1,I-45,,223,29.74324444,-95.359947220,0,8,0,1,18,1,1,0,3,1,0,1,0,0000000,21,46,21,53,22,38,0,0,0,1,0
48,481161,3,3,0,6,439,260,8,5,2010,7,16,36,1,11,1,I-20,,88,32.67827778,-97.109702780,0,12,1,0,1,1,1,0,1,1,0,1,0,0000000,16,35,16,39,17,16,0,0,0,1,0
48,481162,1,1,0,1,29,6090,22,5,2010,7,17,59,0,16,5,QUINTANA,,0,29.37822778,-98.551736110,0,30,0,0,1,1,4,0,1,1,0,1,0,0000000,17,59,18,5,18,33,0,0,0,1,0
48,481163,1,1,0,1,113,1240,23,5,2010,1,21,22,1,12,2,US-67,,141,32.60449167,-96.931055560,0,25,0,1,19,1,3,0,2,1,0,1,0,0000000,21,19,21,24,21,41,0,0,0,1,1
48,481164,2,2,0,4,201,3890,27,5,2010,5,3,20,0,16,5,H,UNDERWOOD,0,29.67463333,-95.087702780,0,12,6,0,2,2,1,0,2,1,0,1,0,0000000,3,31,3,35,4,18,0,0,0,3,1
48,481165,1,1,0,1,201,3280,30,5,2010,1,4,10,0,16,5,GESSNER,,0,29.74966944,-95.538522220,0,42,0,0,1,1,3,0,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
48,481166,1,1,3,1,355,5850,30,5,2010,1,20,5,0,14,5,BS 44C,,6,27.79172500,-97.677527780,0,19,0,0,1,1,4,0,5,1,0,1,0,0000000,20,14,20,19,20,56,0,0,0,1,1
48,481167,2,2,0,3,29,6090,1,6,2010,3,9,50,0,16,5,ISOM,,0,29.52788611,-98.493500000,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,9,53,10,0,10,27,0,0,0,1,0
48,481169,1,1,1,1,471,3340,1,6,2010,3,23,16,1,13,3,SR-19,,153,30.69281389,-95.532222220,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,23,13,23,15,23,34,0,0,0,1,0
48,481170,1,1,0,2,113,2590,3,6,2010,5,2,35,1,11,1,I-635,,105,32.84666667,-96.636894440,0,1,0,1,18,1,4,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481171,2,2,0,3,29,6090,5,6,2010,7,1,44,0,16,5,WHITBY,HUEBNER,0,29.52036667,-98.603227780,0,12,6,0,2,3,1,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,2,1
48,481172,1,1,0,1,113,1730,5,6,2010,7,4,13,1,11,1,I-30RAMP,,48,32.78013889,-96.781869440,0,25,0,1,5,1,4,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481173,1,1,0,1,201,3280,5,6,2010,7,3,30,0,16,5,ELDRIDGE,,0,29.76561389,-95.625030560,0,33,0,0,1,1,3,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,481174,2,2,0,3,201,3280,8,6,2010,3,9,23,1,12,3,SR-249,,176,29.95333056,-95.537769440,0,12,1,0,1,1,1,0,1,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,2,0
48,481175,2,2,0,2,121,4007,11,6,2010,6,19,41,1,2,2,US-380,,267,33.22089167,-96.935633330,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,19,44,20,0,20,48,0,0,0,1,0
48,481176,1,1,0,1,231,0,14,6,2010,2,11,50,0,4,8,FM1564,,39,33.01406667,-96.062808330,0,35,0,0,1,1,4,0,1,1,0,1,0,0000000,12,10,12,19,99,99,0,0,0,1,0
48,481177,2,2,0,2,201,3280,15,6,2010,3,4,50,1,99,1,I-10,,99999,29.67899167,-95.434819440,0,12,1,0,1,1,1,0,3,1,0,1,0,0000000,4,51,5,2,5,43,0,0,0,1,1
48,481178,2,2,0,2,201,3280,16,6,2010,4,23,8,1,13,8,FM1093,,95,29.73718889,-95.538138890,0,12,6,0,8,1,1,0,3,1,0,1,0,0000000,23,14,23,21,23,40,0,0,0,1,0
