ST_CASE,VEH_NO,MDRDSTRD,YEAR,FATALS,PER_TYP,INJ_SEV
370353,1,0,2014,1,1.0,0.0
370354,1,0,2014,1,1.0,4.0
370354,1,0,2014,1,2.0,3.0
370354,2,0,2014,1,1.0,1.0
370354,2,0,2014,1,2.0,1.0
370354,3,0,2014,1,1.0,3.0
370355,1,0,2014,1,1.0,0.0
370356,1,0,2014,1,1.0,2.0
370356,1,0,2014,1,2.0,4.0
370356,1,0,2014,1,2.0,2.0
370357,1,0,2014,1,1.0,4.0
370358,1,0,2014,1,1.0,4.0
370359,1,0,2014,1,1.0,4.0
370360,1,0,2014,1,1.0,4.0
370361,1,0,2014,1,1.0,4.0
370361,2,0,2014,1,1.0,1.0
370362,1,0,2014,1,1.0,4.0
370363,1,0,2014,1,1.0,2.0
370363,2,0,2014,1,1.0,2.0
370363,2,0,2014,1,2.0,4.0
370364,1,0,2014,1,1.0,4.0
370365,1,0,2014,1,1.0,4.0
370366,1,0,2014,1,1.0,4.0
370367,1,93,2014,1,1.0,4.0
370367,1,93,2014,1,2.0,2.0
370368,1,0,2014,1,1.0,4.0
370369,1,0,2014,1,1.0,0.0
370369,1,0,2014,1,2.0,0.0
370369,1,0,2014,1,2.0,0.0
370369,2,93,2014,1,1.0,1.0
370370,1,0,2014,1,1.0,4.0
370371,1,0,2014,1,1.0,4.0
370372,1,0,2014,1,1.0,0.0
370372,1,0,2014,1,2.0,0.0
370372,1,0,2014,1,2.0,4.0
370373,1,0,2014,1,1.0,0.0
370374,1,0,2014,1,1.0,2.0
370374,1,0,2014,1,2.0,2.0
370374,1,0,2014,1,2.0,2.0
370374,1,0,2014,1,2.0,2.0
370374,1,0,2014,1,2.0,4.0
370374,1,0,2014,1,2.0,2.0
370375,1,0,2014,1,1.0,0.0
370375,1,0,2014,1,2.0,0.0
370375,2,0,2014,1,1.0,4.0
370376,1,0,2014,1,1.0,0.0
370377,1,0,2014,1,1.0,1.0
370377,1,0,2014,1,2.0,4.0
370377,1,0,2014,1,2.0,1.0
370377,1,0,2014,1,2.0,1.0
370377,1,0,2014,1,2.0,1.0
370377,2,0,2014,1,1.0,1.0
370377,2,0,2014,1,2.0,1.0
370378,1,0,2014,1,1.0,0.0
370379,1,0,2014,1,1.0,2.0
370379,2,0,2014,1,1.0,4.0
370379,3,0,2014,1,1.0,3.0
370379,4,0,2014,1,1.0,2.0
370379,5,0,2014,1,1.0,2.0
370379,5,0,2014,1,2.0,2.0
370380,1,0,2014,1,1.0,4.0
370381,1,0,2014,1,1.0,4.0
370381,2,0,2014,1,1.0,0.0
370382,1,0,2014,1,1.0,4.0
370383,1,0,2014,1,1.0,4.0
370384,1,0,2014,2,1.0,4.0
370384,1,0,2014,2,2.0,4.0
370385,1,0,2014,1,1.0,0.0
370385,1,0,2014,1,2.0,0.0
370386,1,0,2014,1,1.0,4.0
370387,1,0,2014,1,1.0,2.0
370387,1,0,2014,1,2.0,4.0
370387,1,0,2014,1,2.0,2.0
370388,1,0,2014,1,1.0,4.0
370388,1,0,2014,1,2.0,2.0
370388,1,0,2014,1,2.0,2.0
370388,1,0,2014,1,2.0,2.0
370389,1,0,2014,1,1.0,4.0
370390,1,93,2014,1,1.0,0.0
370391,1,0,2014,1,1.0,0.0
370391,2,0,2014,1,1.0,4.0
370391,2,0,2014,1,2.0,3.0
370392,1,0,2014,1,1.0,4.0
370392,1,0,2014,1,2.0,2.0
370392,1,0,2014,1,2.0,2.0
370393,1,0,2014,1,1.0,4.0
370393,2,0,2014,1,1.0,0.0
370394,1,0,2014,1,1.0,4.0
370394,1,0,2014,1,2.0,1.0
370395,1,0,2014,1,1.0,1.0
370396,2,0,2014,1,1.0,0.0
370397,1,0,2014,1,1.0,0.0
370397,1,0,2014,1,2.0,0.0
370397,2,0,2014,1,1.0,4.0
370397,3,0,2014,1,1.0,0.0
370398,1,0,2014,1,1.0,1.0
370398,2,0,2014,1,1.0,4.0
370399,1,0,2014,1,1.0,0.0
370399,2,0,2014,1,1.0,4.0
370400,1,0,2014,1,1.0,0.0
370400,1,0,2014,1,2.0,0.0
370400,1,0,2014,1,2.0,0.0
370400,1,0,2014,1,2.0,0.0
370400,1,0,2014,1,2.0,0.0
370400,1,0,2014,1,2.0,4.0
370401,1,0,2014,1,1.0,1.0
370401,1,0,2014,1,2.0,1.0
370401,1,0,2014,1,2.0,1.0
370401,1,0,2014,1,2.0,1.0
370401,1,0,2014,1,2.0,1.0
370402,1,0,2014,1,1.0,0.0
370403,1,0,2014,1,1.0,3.0
370403,2,0,2014,1,1.0,2.0
370403,2,0,2014,1,2.0,1.0
370403,2,0,2014,1,2.0,4.0
370404,1,0,2014,1,1.0,4.0
370404,2,0,2014,1,1.0,0.0
370405,1,0,2014,1,1.0,2.0
370405,1,0,2014,1,2.0,2.0
370405,1,0,2014,1,2.0,2.0
370405,1,0,2014,1,2.0,4.0
370406,1,0,2014,1,1.0,4.0
370407,1,0,2014,1,1.0,4.0
370407,1,0,2014,1,2.0,2.0
370407,2,0,2014,1,1.0,2.0
370408,1,0,2014,1,1.0,0.0
370409,1,0,2014,1,1.0,4.0
370410,1,0,2014,1,1.0,0.0
370411,1,93,2014,1,1.0,4.0
370411,2,0,2014,1,1.0,2.0
370411,2,0,2014,1,2.0,1.0
370411,3,0,2014,1,1.0,0.0
370412,1,0,2014,1,1.0,4.0
370413,1,0,2014,1,1.0,4.0
370414,1,0,2014,1,1.0,4.0
370414,1,0,2014,1,2.0,3.0
370415,1,0,2014,1,1.0,0.0
370415,1,0,2014,1,2.0,0.0
370415,2,0,2014,1,1.0,2.0
370415,2,0,2014,1,2.0,4.0
370416,1,0,2014,1,1.0,3.0
370416,1,0,2014,1,2.0,4.0
370416,1,0,2014,1,2.0,3.0
370417,1,0,2014,1,1.0,0.0
370417,2,0,2014,1,1.0,4.0
370418,1,0,2014,1,1.0,4.0
370418,2,0,2014,1,1.0,2.0
370419,1,0,2014,1,1.0,4.0
370419,2,0,2014,1,1.0,9.0
370419,3,0,2014,1,1.0,0.0
370419,3,0,2014,1,2.0,0.0
370420,1,0,2014,1,1.0,0.0
370420,1,0,2014,1,2.0,0.0
370421,1,0,2014,1,1.0,1.0
370421,2,0,2014,1,1.0,3.0
370421,2,0,2014,1,2.0,4.0
370423,1,0,2014,1,1.0,4.0
370424,1,93,2014,1,1.0,2.0
370424,2,0,2014,1,1.0,3.0
370424,2,0,2014,1,2.0,4.0
370424,2,0,2014,1,2.0,2.0
370425,1,0,2014,1,1.0,4.0
370426,1,0,2014,1,1.0,4.0
370427,1,0,2014,1,1.0,0.0
370427,2,93,2014,1,1.0,4.0
370428,1,0,2014,1,1.0,0.0
370429,1,0,2014,1,1.0,4.0
370429,2,0,2014,1,1.0,0.0
370429,2,0,2014,1,2.0,0.0
370429,2,0,2014,1,2.0,2.0
370429,2,0,2014,1,2.0,2.0
370430,1,0,2014,1,1.0,4.0
370431,1,1,2014,1,1.0,4.0
370431,2,0,2014,1,1.0,2.0
370431,2,0,2014,1,2.0,2.0
370432,1,0,2014,1,1.0,4.0
370433,1,0,2014,1,1.0,0.0
370434,1,0,2014,1,1.0,4.0
370435,1,0,2014,1,1.0,4.0
370436,1,0,2014,1,1.0,0.0
370436,2,0,2014,1,1.0,4.0
370437,1,93,2014,1,1.0,4.0
370437,2,0,2014,1,1.0,2.0
370438,1,0,2014,1,1.0,4.0
370439,1,0,2014,1,1.0,0.0
370440,1,0,2014,3,1.0,4.0
370440,1,0,2014,3,2.0,4.0
370440,1,0,2014,3,2.0,4.0
370441,1,0,2014,1,1.0,4.0
370441,2,0,2014,1,1.0,0.0
370441,2,0,2014,1,2.0,0.0
370441,2,0,2014,1,2.0,0.0
370441,2,0,2014,1,2.0,0.0
370441,2,0,2014,1,2.0,1.0
370442,1,0,2014,1,1.0,3.0
370442,1,0,2014,1,2.0,4.0
370442,1,0,2014,1,2.0,3.0
370443,1,0,2014,1,1.0,4.0
370443,2,0,2014,1,1.0,2.0
370443,2,0,2014,1,2.0,0.0
370444,1,0,2014,1,1.0,4.0
370444,2,0,2014,1,1.0,2.0
370445,1,0,2014,1,1.0,0.0
370446,1,0,2014,1,1.0,2.0
370446,1,0,2014,1,2.0,4.0
370447,1,0,2014,1,1.0,0.0
370447,2,0,2014,1,1.0,4.0
370448,1,0,2014,1,1.0,0.0
370448,2,0,2014,1,1.0,3.0
370448,2,0,2014,1,2.0,4.0
370449,1,0,2014,1,1.0,1.0
370449,2,0,2014,1,1.0,4.0
370450,1,0,2014,1,1.0,1.0
370450,1,0,2014,1,2.0,1.0
370450,2,0,2014,1,1.0,3.0
370450,2,0,2014,1,2.0,4.0
370451,1,0,2014,1,1.0,0.0
370451,1,0,2014,1,2.0,0.0
370452,1,0,2014,1,1.0,2.0
370452,1,0,2014,1,2.0,4.0
370452,1,0,2014,1,2.0,2.0
370452,2,0,2014,1,1.0,2.0
370453,1,0,2014,1,1.0,4.0
370454,1,93,2014,1,1.0,4.0
370455,1,0,2014,1,1.0,4.0
370456,1,0,2014,1,1.0,4.0
370456,1,0,2014,1,2.0,2.0
370456,1,0,2014,1,2.0,2.0
370456,1,0,2014,1,2.0,2.0
370456,1,0,2014,1,2.0,2.0
370457,1,0,2014,2,1.0,4.0
370457,1,0,2014,2,2.0,2.0
370457,1,0,2014,2,2.0,4.0
370458,1,0,2014,1,1.0,0.0
370459,1,0,2014,1,1.0,4.0
370459,1,0,2014,1,2.0,2.0
370460,1,0,2014,1,1.0,2.0
370460,1,0,2014,1,2.0,4.0
370460,2,0,2014,1,1.0,2.0
370461,1,0,2014,1,1.0,4.0
370462,1,93,2014,1,1.0,0.0
370463,1,0,2014,1,1.0,4.0
370464,1,0,2014,1,1.0,4.0
370465,1,0,2014,1,1.0,4.0
370466,1,0,2014,1,1.0,4.0
370466,2,0,2014,1,1.0,0.0
370466,2,0,2014,1,2.0,0.0
370467,1,0,2014,1,1.0,4.0
370467,1,0,2014,1,2.0,2.0
370468,1,0,2014,2,1.0,4.0
370468,1,0,2014,2,2.0,4.0
370468,2,0,2014,2,1.0,0.0
370468,2,0,2014,2,2.0,0.0
370468,2,0,2014,2,2.0,0.0
370468,2,0,2014,2,2.0,0.0
370469,1,93,2014,1,1.0,1.0
370469,1,93,2014,1,2.0,4.0
370469,1,93,2014,1,2.0,1.0
370470,1,0,2014,1,1.0,4.0
370470,1,0,2014,1,2.0,3.0
370470,2,0,2014,1,1.0,1.0
370471,1,0,2014,1,1.0,1.0
370471,1,0,2014,1,2.0,2.0
370471,1,0,2014,1,2.0,0.0
370471,1,0,2014,1,2.0,4.0
370472,1,0,2014,1,1.0,4.0
370473,1,0,2014,1,1.0,0.0
370474,1,0,2014,1,1.0,1.0
370474,2,0,2014,1,1.0,4.0
370475,1,0,2014,1,1.0,4.0
370476,1,93,2014,1,1.0,0.0
370476,1,93,2014,1,2.0,0.0
370477,1,0,2014,1,1.0,2.0
370477,1,0,2014,1,2.0,4.0
370478,1,0,2014,1,1.0,4.0
370479,1,0,2014,1,1.0,0.0
370479,1,0,2014,1,2.0,0.0
370479,1,0,2014,1,2.0,0.0
370480,1,0,2014,1,1.0,4.0
370481,1,0,2014,1,1.0,4.0
370482,1,0,2014,1,1.0,0.0
370483,1,0,2014,2,1.0,4.0
370483,1,0,2014,2,2.0,4.0
370483,2,0,2014,2,1.0,0.0
370484,1,0,2014,1,1.0,2.0
370484,1,0,2014,1,2.0,2.0
370484,1,0,2014,1,2.0,0.0
370484,2,0,2014,1,1.0,4.0
370485,1,0,2014,1,1.0,4.0
370485,1,0,2014,1,2.0,2.0
370485,2,0,2014,1,1.0,0.0
370486,1,0,2014,1,1.0,3.0
370486,1,0,2014,1,2.0,4.0
370487,1,0,2014,1,1.0,0.0
370488,1,0,2014,1,1.0,4.0
370488,1,0,2014,1,2.0,3.0
370488,2,0,2014,1,1.0,0.0
370488,3,0,2014,1,1.0,2.0
370488,3,0,2014,1,2.0,2.0
370489,1,0,2014,1,1.0,4.0
370490,1,0,2014,1,1.0,1.0
370490,1,0,2014,1,2.0,4.0
370491,1,0,2014,1,1.0,2.0
370491,2,16,2014,1,,
370493,1,0,2014,1,1.0,0.0
370493,2,0,2014,1,1.0,4.0
370493,3,0,2014,1,1.0,0.0
370493,4,0,2014,1,1.0,0.0
370494,1,93,2014,1,1.0,0.0
370496,1,93,2014,1,1.0,0.0
370496,2,0,2014,1,1.0,4.0
370497,1,93,2014,1,1.0,4.0
370497,1,93,2014,1,2.0,3.0
370498,1,0,2014,2,1.0,4.0
370498,2,0,2014,2,1.0,2.0
370498,2,0,2014,2,2.0,4.0
370499,1,0,2014,1,1.0,4.0
370500,1,0,2014,1,1.0,4.0
370500,2,0,2014,1,1.0,0.0
370500,2,0,2014,1,2.0,0.0
370500,2,0,2014,1,2.0,0.0
370500,2,0,2014,1,2.0,0.0
370501,1,0,2014,1,1.0,0.0
370501,2,0,2014,1,1.0,4.0
370502,1,0,2014,1,1.0,4.0
370504,1,0,2014,1,1.0,2.0
370505,1,0,2014,1,1.0,0.0
370506,1,0,2014,1,1.0,4.0
370506,1,0,2014,1,2.0,3.0
370507,1,0,2014,1,1.0,0.0
370508,1,0,2014,1,1.0,4.0
370509,1,0,2014,1,1.0,4.0
370510,1,0,2014,1,1.0,4.0
370511,1,0,2014,1,1.0,4.0
370511,2,0,2014,1,1.0,2.0
370512,1,0,2014,2,1.0,4.0
370512,1,0,2014,2,2.0,4.0
370512,1,0,2014,2,2.0,2.0
370512,1,0,2014,2,2.0,2.0
370513,1,0,2014,1,1.0,4.0
370514,1,0,2014,1,1.0,4.0
370515,1,93,2014,1,1.0,0.0
370515,2,0,2014,1,1.0,2.0
370515,2,0,2014,1,2.0,4.0
370517,1,0,2014,1,1.0,4.0
370518,1,0,2014,1,1.0,3.0
370518,1,0,2014,1,2.0,2.0
370518,1,0,2014,1,2.0,0.0
370518,2,0,2014,1,1.0,4.0
370519,1,0,2014,1,1.0,4.0
370520,1,0,2014,1,1.0,0.0
370520,1,0,2014,1,2.0,0.0
370521,1,0,2014,1,1.0,4.0
370522,1,0,2014,1,1.0,4.0
370523,1,0,2014,1,1.0,4.0
370523,2,0,2014,1,1.0,2.0
370523,2,0,2014,1,2.0,3.0
370524,1,0,2014,1,1.0,4.0
370524,1,0,2014,1,2.0,2.0
370524,2,0,2014,1,1.0,2.0
370525,1,0,2014,1,1.0,4.0
370525,2,0,2014,1,1.0,0.0
370525,2,0,2014,1,2.0,0.0
370526,1,0,2014,1,1.0,4.0
370527,1,0,2014,1,1.0,4.0
370527,2,0,2014,1,1.0,1.0
370528,1,0,2014,1,1.0,1.0
370528,1,0,2014,1,2.0,4.0
370529,1,0,2014,1,1.0,4.0
370530,1,0,2014,1,1.0,2.0
370530,2,0,2014,1,1.0,4.0
370530,2,0,2014,1,2.0,1.0
370531,1,0,2014,1,1.0,3.0
370531,2,0,2014,1,1.0,4.0
370532,1,0,2014,1,1.0,0.0
370533,1,0,2014,1,1.0,4.0
370533,1,0,2014,1,2.0,1.0
370533,2,0,2014,1,1.0,2.0
370533,2,0,2014,1,2.0,3.0
370534,1,0,2014,1,1.0,4.0
370535,1,0,2014,1,1.0,0.0
370536,1,0,2014,1,1.0,4.0
370537,1,0,2014,1,1.0,1.0
370537,2,0,2014,1,1.0,4.0
370537,2,0,2014,1,2.0,1.0
370537,2,0,2014,1,2.0,1.0
370537,2,0,2014,1,2.0,1.0
370538,1,0,2014,1,1.0,0.0
370538,1,0,2014,1,2.0,0.0
370538,1,0,2014,1,2.0,0.0
370538,1,0,2014,1,2.0,0.0
370538,1,0,2014,1,2.0,0.0
370539,1,0,2014,1,1.0,4.0
370539,2,0,2014,1,1.0,2.0
370539,2,0,2014,1,2.0,2.0
370540,1,0,2014,1,1.0,4.0
370541,1,0,2014,1,1.0,3.0
370541,1,0,2014,1,2.0,4.0
370541,1,0,2014,1,2.0,0.0
370542,1,0,2014,1,1.0,4.0
370543,1,0,2014,1,1.0,4.0
370543,2,0,2014,1,1.0,1.0
370544,1,93,2014,1,1.0,4.0
370544,1,93,2014,1,2.0,3.0
370545,1,0,2014,1,1.0,2.0
370545,1,0,2014,1,2.0,2.0
370545,2,0,2014,1,1.0,3.0
370545,2,0,2014,1,2.0,4.0
370545,2,0,2014,1,2.0,3.0
370546,1,0,2014,1,1.0,4.0
370547,1,93,2014,1,1.0,1.0
370547,2,0,2014,1,1.0,4.0
370548,1,0,2014,1,1.0,4.0
370548,1,0,2014,1,2.0,0.0
370549,1,0,2014,1,1.0,4.0
370549,2,0,2014,1,1.0,0.0
370550,1,0,2014,1,1.0,4.0
370551,1,0,2014,1,1.0,4.0
370552,1,0,2014,2,1.0,2.0
370552,2,0,2014,2,1.0,4.0
370552,3,0,2014,2,1.0,4.0
370553,1,0,2014,3,1.0,4.0
370553,1,0,2014,3,2.0,4.0
370553,1,0,2014,3,2.0,4.0
370553,2,0,2014,3,1.0,3.0
370553,2,0,2014,3,2.0,3.0
370554,1,0,2014,1,1.0,4.0
370554,1,0,2014,1,2.0,1.0
370555,1,0,2014,1,1.0,0.0
370556,1,0,2014,1,1.0,4.0
370557,1,0,2014,1,1.0,4.0
370557,1,0,2014,1,2.0,2.0
370557,1,0,2014,1,2.0,2.0
370557,1,0,2014,1,2.0,2.0
370558,1,0,2014,1,1.0,4.0
370559,1,0,2014,1,1.0,4.0
370560,1,0,2014,1,1.0,3.0
370560,1,0,2014,1,2.0,4.0
370561,1,0,2014,1,1.0,4.0
370561,1,0,2014,1,2.0,3.0
370561,1,0,2014,1,2.0,2.0
370561,2,0,2014,1,1.0,0.0
370562,1,0,2014,1,1.0,0.0
370562,1,0,2014,1,2.0,0.0
370562,1,0,2014,1,2.0,0.0
370562,1,0,2014,1,2.0,0.0
370562,2,0,2014,1,1.0,4.0
370563,1,0,2014,1,1.0,4.0
370563,1,0,2014,1,2.0,1.0
370564,1,0,2014,1,1.0,0.0
370564,1,0,2014,1,2.0,0.0
370565,1,0,2014,1,1.0,4.0
370566,1,0,2014,1,1.0,4.0
370567,1,0,2014,1,1.0,4.0
370567,2,0,2014,1,1.0,1.0
370567,2,0,2014,1,2.0,1.0
370569,1,0,2014,1,1.0,2.0
370569,1,0,2014,1,2.0,4.0
370570,1,16,2014,1,,
370570,2,16,2014,1,,
370570,3,0,2014,1,1.0,3.0
370571,1,0,2014,1,1.0,0.0
370572,1,0,2014,1,1.0,0.0
370573,1,0,2014,1,1.0,4.0
370574,1,0,2014,1,1.0,0.0
370574,1,0,2014,1,2.0,1.0
370574,2,93,2014,1,1.0,4.0
370574,3,0,2014,1,1.0,0.0
370575,1,0,2014,1,1.0,4.0
370575,2,0,2014,1,1.0,1.0
370576,1,0,2014,1,1.0,4.0
370576,2,0,2014,1,1.0,2.0
370577,1,0,2014,1,1.0,0.0
370577,2,0,2014,1,1.0,4.0
370578,1,93,2014,1,1.0,4.0
370578,1,93,2014,1,2.0,3.0
370579,1,0,2014,1,1.0,0.0
370579,1,0,2014,1,2.0,0.0
370579,1,0,2014,1,2.0,0.0
370580,1,0,2014,1,1.0,4.0
370581,1,0,2014,3,1.0,4.0
370581,2,0,2014,3,1.0,4.0
370581,3,0,2014,3,1.0,4.0
370581,4,0,2014,3,1.0,0.0
370582,1,0,2014,1,1.0,0.0
370582,1,0,2014,1,2.0,0.0
370582,2,0,2014,1,1.0,4.0
370583,1,0,2014,1,1.0,0.0
370583,2,0,2014,1,1.0,4.0
370584,1,0,2014,1,1.0,0.0
370584,2,0,2014,1,1.0,4.0
370585,1,0,2014,1,1.0,4.0
370586,1,0,2014,1,1.0,0.0
370586,2,0,2014,1,1.0,4.0
370587,1,0,2014,1,1.0,1.0
370587,2,0,2014,1,1.0,4.0
370588,1,0,2014,1,1.0,0.0
370588,1,0,2014,1,2.0,0.0
370588,2,0,2014,1,1.0,4.0
370589,1,0,2014,1,1.0,4.0
370589,2,0,2014,1,1.0,1.0
370589,2,0,2014,1,2.0,1.0
370590,1,0,2014,1,1.0,2.0
370590,1,0,2014,1,2.0,4.0
370591,1,9,2014,1,1.0,0.0
370591,2,0,2014,1,1.0,4.0
370592,1,0,2014,1,1.0,1.0
370593,1,0,2014,1,1.0,4.0
370593,2,0,2014,1,1.0,0.0
370593,2,0,2014,1,2.0,0.0
370593,2,0,2014,1,2.0,0.0
370593,2,0,2014,1,2.0,0.0
370593,2,0,2014,1,2.0,0.0
370594,1,0,2014,1,1.0,0.0
370595,1,0,2014,1,1.0,0.0
370595,1,0,2014,1,2.0,0.0
370595,1,0,2014,1,2.0,2.0
370595,1,0,2014,1,2.0,0.0
370595,1,0,2014,1,2.0,0.0
370596,1,0,2014,1,1.0,2.0
370596,2,93,2014,1,1.0,2.0
370596,2,93,2014,1,2.0,4.0
370597,1,0,2014,1,1.0,0.0
370597,2,0,2014,1,1.0,4.0
370598,1,0,2014,1,1.0,2.0
370598,1,0,2014,1,2.0,4.0
370599,1,0,2014,1,1.0,0.0
370600,2,0,2014,1,1.0,0.0
370600,2,0,2014,1,2.0,0.0
370601,1,0,2014,1,1.0,4.0
370602,1,0,2014,1,1.0,4.0
370603,1,15,2014,1,1.0,4.0
370603,2,0,2014,1,1.0,2.0
370604,1,0,2014,1,1.0,4.0
370604,1,0,2014,1,2.0,1.0
370604,2,0,2014,1,1.0,1.0
370605,1,0,2014,1,1.0,4.0
370605,1,0,2014,1,2.0,2.0
370605,2,0,2014,1,1.0,0.0
370606,1,0,2014,1,1.0,4.0
370606,1,0,2014,1,2.0,2.0
370607,1,0,2014,1,1.0,4.0
370608,1,0,2014,1,1.0,2.0
370608,2,0,2014,1,1.0,1.0
370608,2,0,2014,1,2.0,4.0
370608,2,0,2014,1,2.0,3.0
370608,3,0,2014,1,1.0,0.0
370608,3,0,2014,1,2.0,0.0
370609,1,0,2014,1,1.0,4.0
370609,1,0,2014,1,2.0,0.0
370609,1,0,2014,1,2.0,0.0
370609,1,0,2014,1,2.0,2.0
370609,1,0,2014,1,2.0,0.0
370609,2,0,2014,1,1.0,3.0
370609,2,0,2014,1,2.0,0.0
370610,1,0,2014,2,1.0,4.0
370610,2,0,2014,2,1.0,4.0
370611,1,0,2014,1,1.0,9.0
370611,2,0,2014,1,1.0,9.0
370612,1,0,2014,1,1.0,4.0
370613,1,0,2014,1,1.0,4.0
370613,1,0,2014,1,2.0,3.0
370613,2,0,2014,1,1.0,0.0
370613,2,0,2014,1,2.0,0.0
370613,2,0,2014,1,2.0,0.0
370613,2,0,2014,1,2.0,0.0
370614,1,0,2014,1,1.0,4.0
370615,1,0,2014,1,1.0,4.0
370615,2,0,2014,1,1.0,0.0
370615,3,0,2014,1,1.0,3.0
370616,1,0,2014,1,1.0,4.0
370617,1,0,2014,1,1.0,4.0
370617,2,0,2014,1,1.0,0.0
370618,1,0,2014,1,1.0,4.0
370618,2,0,2014,1,1.0,2.0
370619,1,0,2014,1,1.0,1.0
370619,1,0,2014,1,2.0,1.0
370619,2,0,2014,1,1.0,4.0
370620,1,0,2014,1,1.0,4.0
370621,1,0,2014,1,1.0,1.0
370621,1,0,2014,1,2.0,1.0
370621,1,0,2014,1,2.0,4.0
370621,1,0,2014,1,2.0,1.0
370621,1,0,2014,1,2.0,1.0
370621,1,0,2014,1,2.0,1.0
370621,1,0,2014,1,2.0,2.0
370622,1,0,2014,1,1.0,4.0
370623,1,0,2014,1,1.0,3.0
370623,1,0,2014,1,2.0,2.0
370623,2,0,2014,1,1.0,4.0
370624,1,16,2014,1,9.0,4.0
370624,1,16,2014,1,9.0,2.0
370625,1,0,2014,1,1.0,3.0
370625,1,0,2014,1,2.0,4.0
370626,1,0,2014,1,1.0,0.0
370626,1,0,2014,1,2.0,0.0
370627,1,0,2014,1,1.0,0.0
370627,2,0,2014,1,1.0,4.0
370628,1,0,2014,1,1.0,4.0
370629,1,0,2014,1,1.0,0.0
370629,2,0,2014,1,1.0,4.0
370630,1,0,2014,1,1.0,2.0
370630,2,0,2014,1,1.0,4.0
370631,1,0,2014,1,1.0,3.0
370631,2,0,2014,1,1.0,1.0
370631,2,0,2014,1,2.0,0.0
370631,2,0,2014,1,2.0,4.0
370631,2,0,2014,1,2.0,0.0
370632,1,0,2014,1,1.0,3.0
370632,1,0,2014,1,2.0,4.0
370633,1,0,2014,1,1.0,4.0
370633,1,0,2014,1,2.0,3.0
370633,1,0,2014,1,2.0,3.0
370634,1,0,2014,1,1.0,9.0
370635,1,3,2014,1,1.0,0.0
370635,1,3,2014,1,2.0,0.0
370635,2,0,2014,1,1.0,4.0
370636,1,0,2014,1,1.0,4.0
370637,1,0,2014,1,1.0,4.0
370638,1,0,2014,1,1.0,4.0
370639,1,0,2014,1,1.0,2.0
370639,1,0,2014,1,2.0,4.0
370640,1,0,2014,1,1.0,4.0
370641,1,0,2014,1,1.0,4.0
370642,1,0,2014,1,1.0,3.0
370642,1,0,2014,1,2.0,4.0
370642,1,0,2014,1,2.0,2.0
370643,1,0,2014,1,1.0,4.0
370643,1,0,2014,1,2.0,2.0
370644,1,93,2014,1,1.0,4.0
370645,1,0,2014,1,1.0,0.0
370645,1,0,2014,1,2.0,0.0
370646,1,96,2014,1,1.0,2.0
370646,1,96,2014,1,2.0,4.0
370647,1,0,2014,1,1.0,2.0
370648,1,96,2014,1,1.0,2.0
370648,1,96,2014,1,2.0,4.0
370649,1,96,2014,1,1.0,4.0
370650,1,0,2014,1,1.0,4.0
370650,1,0,2014,1,2.0,3.0
370651,1,0,2014,1,1.0,0.0
370652,1,0,2014,1,1.0,4.0
370652,2,0,2014,1,1.0,0.0
370652,3,0,2014,1,1.0,0.0
370652,3,0,2014,1,2.0,0.0
370652,3,0,2014,1,2.0,0.0
370653,1,0,2014,1,1.0,2.0
370653,2,0,2014,1,1.0,3.0
370653,2,0,2014,1,2.0,4.0
370653,2,0,2014,1,2.0,3.0
370653,3,0,2014,1,1.0,1.0
370653,3,0,2014,1,2.0,1.0
370653,3,0,2014,1,2.0,1.0
370654,1,0,2014,1,1.0,4.0
370655,1,0,2014,1,1.0,4.0
370656,1,0,2014,1,1.0,4.0
370657,1,0,2014,1,1.0,4.0
370658,1,0,2014,2,1.0,4.0
370658,1,0,2014,2,2.0,4.0
370659,1,0,2014,1,1.0,1.0
370659,1,0,2014,1,2.0,4.0
370660,1,0,2014,1,1.0,4.0
370660,1,0,2014,1,2.0,2.0
370660,1,0,2014,1,2.0,2.0
370661,1,0,2014,1,1.0,0.0
370662,1,0,2014,1,1.0,4.0
370662,2,0,2014,1,1.0,1.0
370662,2,0,2014,1,2.0,2.0
370663,1,0,2014,1,1.0,4.0
370664,1,0,2014,1,1.0,4.0
370665,1,0,2014,1,1.0,4.0
370665,1,0,2014,1,2.0,2.0
370665,1,0,2014,1,2.0,3.0
370665,1,0,2014,1,2.0,2.0
370667,1,0,2014,2,1.0,4.0
370667,1,0,2014,2,2.0,4.0
370667,1,0,2014,2,2.0,3.0
370668,1,0,2014,1,1.0,4.0
370668,2,0,2014,1,1.0,0.0
370669,1,0,2014,1,1.0,0.0
370669,2,0,2014,1,1.0,4.0
370669,2,0,2014,1,2.0,1.0
370669,2,0,2014,1,2.0,1.0
370670,1,0,2014,1,1.0,4.0
370670,2,0,2014,1,1.0,1.0
370670,2,0,2014,1,2.0,1.0
370671,1,0,2014,1,1.0,4.0
370671,1,0,2014,1,2.0,3.0
370672,1,0,2014,1,1.0,4.0
370673,1,0,2014,1,1.0,0.0
370673,2,0,2014,1,1.0,4.0
370674,1,0,2014,1,1.0,4.0
370675,1,0,2014,1,1.0,0.0
370676,1,0,2014,1,1.0,4.0
370677,1,0,2014,1,1.0,1.0
370677,1,0,2014,1,2.0,4.0
370678,1,0,2014,1,1.0,4.0
370679,1,93,2014,1,1.0,2.0
