STATE,STATENAME,ST_CASE,EVENTNUM,VNUMBER1,AOI1,AOI1NAME,SOE,SOENAME,VNUMBER2,VNUMBER2NAME,AOI2,AOI2NAME
42,Pennsylvania,420896,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420897,1,1,1,1 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420898,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420898,2,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420899,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420899,2,1,1,1 Clock Point,53,Mail Box,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420899,3,1,12,12 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420899,4,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420899,5,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420899,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420899,7,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420899,8,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420899,9,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420899,10,1,13,Top,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420900,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420900,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420900,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420901,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420901,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420901,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420901,4,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420901,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420901,6,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420901,7,1,14,Undercarriage,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
42,Pennsylvania,420902,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
42,Pennsylvania,420902,2,1,0,Non-Collision,72,Cargo/Equipment Loss or Shift (harmful to this vehicle),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420902,3,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420902,4,2,82,Right-Front Side,12,Motor Vehicle In-Transport,3,3,8,8 Clock Point
42,Pennsylvania,420902,5,2,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,6,6 Clock Point
42,Pennsylvania,420903,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420903,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420903,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420903,4,1,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420903,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420904,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420904,2,1,1,1 Clock Point,32,Culvert,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420904,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420905,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
42,Pennsylvania,420906,1,2,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420906,2,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
42,Pennsylvania,420907,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420907,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420907,3,1,11,11 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420908,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420908,2,1,12,12 Clock Point,39,Wall,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420909,1,1,1,1 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420910,1,1,1,1 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420911,1,1,1,1 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420911,2,1,98,Not Reported,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420912,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420913,1,1,11,11 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420914,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420915,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
42,Pennsylvania,420916,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420916,2,1,14,Undercarriage,52,Guardrail End,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420916,3,1,2,2 Clock Point,18,Other Object (not fixed),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420916,4,1,12,12 Clock Point,18,Other Object (not fixed),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420916,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420916,6,1,13,Top,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420917,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
42,Pennsylvania,420917,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420917,3,1,81,Right,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420918,1,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420919,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420919,2,1,12,12 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420919,3,1,19,Other Objects Set-In-Motion,54,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",2,2,11,11 Clock Point
42,Pennsylvania,420920,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420920,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420921,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
42,Pennsylvania,420922,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420922,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420922,3,1,12,12 Clock Point,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420922,4,1,12,12 Clock Point,48,Snow Bank,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420922,5,1,3,3 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420922,6,1,3,3 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420923,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420923,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
42,Pennsylvania,420923,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420923,4,3,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,62,Left-Front Side
42,Pennsylvania,420923,5,2,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420923,6,4,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420923,7,4,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420923,8,2,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,5,5 Clock Point
42,Pennsylvania,420923,9,5,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420923,10,2,12,12 Clock Point,12,Motor Vehicle In-Transport,5,5,12,12 Clock Point
42,Pennsylvania,420924,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420924,2,1,11,11 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420924,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420925,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
42,Pennsylvania,420926,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
42,Pennsylvania,420926,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420927,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420928,1,1,1,1 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
42,Pennsylvania,420928,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420928,3,1,98,Not Reported,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420929,1,1,99,Unknown,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420930,1,1,11,11 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420931,1,1,1,1 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420931,2,1,98,Not Reported,18,Other Object (not fixed),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420932,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420933,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420933,2,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420934,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420934,2,1,12,12 Clock Point,14,Parked Motor Vehicle,2,2,10,10 Clock Point
42,Pennsylvania,420934,3,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420934,4,1,3,3 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420935,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420935,2,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420936,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,10,10 Clock Point
42,Pennsylvania,420937,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420937,2,1,1,1 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420937,3,1,9,9 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420938,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420939,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
42,Pennsylvania,420940,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420941,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
42,Pennsylvania,420942,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420943,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420944,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420945,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,8,8 Clock Point
42,Pennsylvania,420946,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420946,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420946,3,1,11,11 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420946,4,1,12,12 Clock Point,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420946,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420947,1,1,12,12 Clock Point,11,Live Animal,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420948,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420948,2,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420949,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
42,Pennsylvania,420950,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
42,Pennsylvania,420950,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420950,3,1,98,Not Reported,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420950,4,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420950,5,2,3,3 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420950,6,2,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420950,7,2,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420950,8,2,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420951,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
42,Pennsylvania,420952,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420952,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420952,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420952,4,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420952,5,1,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420952,6,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420952,7,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420952,8,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420953,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420953,2,1,1,1 Clock Point,52,Guardrail End,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420953,3,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420953,4,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420954,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420954,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
42,Pennsylvania,420955,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
42,Pennsylvania,420955,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420955,3,1,6,6 Clock Point,12,Motor Vehicle In-Transport,3,3,9,9 Clock Point
42,Pennsylvania,420955,4,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420956,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420956,2,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,2,2 Clock Point
42,Pennsylvania,420956,3,1,5,5 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
42,Pennsylvania,420957,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420957,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420957,3,1,12,12 Clock Point,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420957,4,1,11,11 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420958,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420958,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420958,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420958,4,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420958,5,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420958,6,1,9,9 Clock Point,39,Wall,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420958,7,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420959,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420959,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420959,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420959,4,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
42,Pennsylvania,420959,5,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420959,6,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420959,7,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420960,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420960,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420960,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420960,4,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
42,Pennsylvania,420961,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420961,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
42,Pennsylvania,420961,3,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420961,4,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420961,5,2,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420961,6,2,18,Cargo/Vehicle Parts Set-In-Motion,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420961,7,2,18,Cargo/Vehicle Parts Set-In-Motion,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420962,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
42,Pennsylvania,420962,2,2,2,2 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
42,Pennsylvania,420962,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420962,4,1,98,Not Reported,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420963,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
42,Pennsylvania,420964,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420964,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420964,3,1,3,3 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420965,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
42,Pennsylvania,420966,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420966,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
42,Pennsylvania,420967,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
42,Pennsylvania,420968,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
42,Pennsylvania,420969,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420969,2,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
42,Pennsylvania,420969,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420969,4,1,6,6 Clock Point,23,Bridge Rail (Includes parapet),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420970,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420970,2,1,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420970,3,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420970,4,1,12,12 Clock Point,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420970,5,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420970,6,1,98,Not Reported,41,Shrubbery,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420970,7,1,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
42,Pennsylvania,420970,8,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
42,Pennsylvania,420970,9,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
