STATE,STATENAME,ST_CASE,EVENTNUM,VNUMBER1,AOI1,AOI1NAME,SOE,SOENAME,VNUMBER2,VNUMBER2NAME,AOI2,AOI2NAME
40,Oklahoma,400150,5,1,98,Not Reported,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400151,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400151,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400151,3,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400151,4,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400151,5,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400151,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400152,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400152,2,1,1,1 Clock Point,32,Culvert,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400152,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400152,4,1,13,Top,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400152,5,1,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400153,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400153,2,1,12,12 Clock Point,14,Parked Motor Vehicle,2,2,6,6 Clock Point
40,Oklahoma,400153,3,1,12,12 Clock Point,14,Parked Motor Vehicle,3,3,6,6 Clock Point
40,Oklahoma,400154,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400154,2,1,12,12 Clock Point,57,Cable Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400154,3,1,55,Non-Harmful Event,65,Cross Median,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400154,4,1,98,Not Reported,12,Motor Vehicle In-Transport,3,3,7,7 Clock Point
40,Oklahoma,400154,5,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400155,1,1,7,7 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400155,2,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400156,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
40,Oklahoma,400157,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400157,2,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400157,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400157,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400157,5,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400157,6,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400158,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400158,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400158,3,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400158,4,2,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400159,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400159,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400159,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400159,4,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400160,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400160,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400160,3,1,98,Not Reported,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400161,1,1,1,1 Clock Point,12,Motor Vehicle In-Transport,2,2,1,1 Clock Point
40,Oklahoma,400162,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400162,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400162,3,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400162,4,1,1,1 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400162,5,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400162,6,2,98,Not Reported,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400163,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400163,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400163,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400164,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400164,2,1,12,12 Clock Point,57,Cable Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400164,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400164,4,1,19,Other Objects Set-In-Motion,57,Cable Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400165,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400166,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400166,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400166,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400167,1,1,55,Non-Harmful Event,71,End Departure,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400167,2,1,12,12 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400167,3,1,98,Not Reported,31,"Post, Pole or Other Supports",9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400167,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400167,5,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400168,1,1,55,Non-Harmful Event,61,"Equipment Failure (blown tire, brake failure, etc)",5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400168,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400168,3,1,1,1 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400168,4,1,98,Not Reported,31,"Post, Pole or Other Supports",9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400168,5,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400168,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400168,7,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400168,8,1,98,Not Reported,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400169,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400169,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400169,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400170,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400171,1,1,1,1 Clock Point,12,Motor Vehicle In-Transport,2,2,5,5 Clock Point
40,Oklahoma,400171,2,1,8,8 Clock Point,12,Motor Vehicle In-Transport,3,3,12,12 Clock Point
40,Oklahoma,400171,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400171,4,1,98,Not Reported,57,Cable Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400172,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400172,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400172,3,1,11,11 Clock Point,21,Bridge Pier or Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400173,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400173,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400173,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400173,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400174,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400174,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400174,3,1,2,2 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400174,4,1,98,Not Reported,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400175,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400175,2,1,12,12 Clock Point,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400175,3,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400175,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400176,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400176,2,1,14,Undercarriage,32,Culvert,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400176,3,1,98,Not Reported,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400176,4,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400177,1,1,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400178,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400178,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400178,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400178,4,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400178,5,1,3,3 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400178,6,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400178,7,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400179,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
40,Oklahoma,400179,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400180,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400180,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400180,3,1,98,Not Reported,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400181,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400181,2,1,4,4 Clock Point,32,Culvert,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400181,3,1,98,Not Reported,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400181,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400182,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
40,Oklahoma,400182,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400182,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400182,4,1,98,Not Reported,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400182,5,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400182,6,2,98,Not Reported,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400183,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
40,Oklahoma,400183,2,2,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400183,3,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,6,6 Clock Point
40,Oklahoma,400183,4,3,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400183,5,3,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400183,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400184,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
40,Oklahoma,400184,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400185,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400185,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400185,3,1,1,1 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400185,4,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400185,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400186,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400186,2,1,12,12 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400186,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400186,4,1,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400186,5,1,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400187,1,1,55,Non-Harmful Event,61,"Equipment Failure (blown tire, brake failure, etc)",5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400187,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400187,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400188,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400189,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400190,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400190,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400190,3,1,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400190,4,1,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400191,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400191,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400191,3,2,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400191,4,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
40,Oklahoma,400192,1,1,1,1 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400193,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400193,2,1,1,1 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400193,3,1,55,Non-Harmful Event,65,Cross Median,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400193,4,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400193,5,1,98,Not Reported,12,Motor Vehicle In-Transport,3,3,12,12 Clock Point
40,Oklahoma,400194,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,4,4 Clock Point
40,Oklahoma,400195,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400195,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400195,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400195,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400195,5,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400196,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400196,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400196,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400196,4,1,1,1 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400196,5,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400196,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400197,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
40,Oklahoma,400197,2,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400197,3,2,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400198,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400198,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400198,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400198,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400199,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400199,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400200,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400200,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400200,3,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400200,4,1,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400200,5,1,98,Not Reported,31,"Post, Pole or Other Supports",9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400200,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400201,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400201,2,1,12,12 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400202,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400202,2,1,2,2 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400203,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400204,1,1,12,12 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400205,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
40,Oklahoma,400205,2,2,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,6,6 Clock Point
40,Oklahoma,400206,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400206,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400206,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400206,4,1,9,9 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400206,5,1,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400206,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400207,1,1,11,11 Clock Point,11,Live Animal,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400208,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400208,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400208,3,1,9,9 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400208,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400208,5,1,0,Non-Collision,3,Immersion or Partial Immersion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400209,1,1,55,Non-Harmful Event,61,"Equipment Failure (blown tire, brake failure, etc)",5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400209,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400209,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400209,4,1,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400210,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400210,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400210,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400210,4,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400210,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400211,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400211,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
