STATE,STATENAME,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,AOI1NAME,SOE,SOENAME,VNUMBER2,VNUMBER2NAME,AOI2,AOI2NAME
40,Oklahoma,400525,4,1,4,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400525,5,1,5,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400525,6,1,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400526,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400526,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400527,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400527,2,1,2,1,12,12 Clock Point,43,Other Fixed Object,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400527,3,1,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400527,4,1,4,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400527,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400527,6,1,6,1,98,Not Reported,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400527,7,1,7,1,98,Not Reported,43,Other Fixed Object,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400528,1,1,1,1,12,12 Clock Point,11,Live Animal,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400528,2,1,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400528,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400528,4,1,4,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400529,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400529,2,1,2,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400529,2,2,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400529,3,2,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400529,4,2,3,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400530,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400530,2,1,2,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400530,2,2,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400531,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400531,3,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400531,2,2,1,2,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400531,3,2,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400532,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400532,2,1,2,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400532,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400533,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400534,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400535,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400535,2,1,2,1,12,12 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400535,3,1,3,1,0,Non-Collision,3,Immersion or Partial Immersion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400536,1,1,1,1,14,Undercarriage,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400537,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400537,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400537,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400537,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400538,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400538,2,1,2,1,11,11 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400538,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400539,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400539,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400539,3,1,3,1,13,Top,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400540,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400540,2,1,2,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400541,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400541,2,1,2,1,12,12 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400543,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400543,2,1,2,1,1,1 Clock Point,57,Cable Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400544,1,1,1,1,3,3 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400545,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
40,Oklahoma,400545,2,1,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400545,3,1,3,1,12,12 Clock Point,18,Other Object (not fixed),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400545,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
40,Oklahoma,400546,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400546,2,1,2,1,12,12 Clock Point,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400546,3,1,3,1,12,12 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400546,4,1,4,1,12,12 Clock Point,39,Wall,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400546,5,1,5,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400547,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400547,2,1,2,1,1,1 Clock Point,12,Motor Vehicle In-Transport,3,3,12,12 Clock Point
40,Oklahoma,400547,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400547,2,3,1,1,1,1 Clock Point,12,Motor Vehicle In-Transport,3,3,12,12 Clock Point
40,Oklahoma,400548,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400548,2,1,2,1,1,1 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400548,3,1,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400548,4,1,4,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400548,5,1,5,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400548,6,1,6,1,98,Not Reported,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400548,7,1,7,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400548,8,1,8,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400549,1,1,1,1,1,1 Clock Point,12,Motor Vehicle In-Transport,2,2,1,1 Clock Point
40,Oklahoma,400549,1,2,1,1,1,1 Clock Point,12,Motor Vehicle In-Transport,2,2,1,1 Clock Point
40,Oklahoma,400550,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400550,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400550,3,1,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400550,4,1,4,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400550,5,1,5,1,3,3 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400551,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400551,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400551,3,1,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400551,4,1,4,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400551,5,1,5,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400551,6,1,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400552,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400552,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400553,1,1,1,1,12,12 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400554,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
40,Oklahoma,400554,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
40,Oklahoma,400555,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400555,2,1,2,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400555,2,2,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400556,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400556,2,1,2,1,14,Undercarriage,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400556,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400556,4,1,4,1,13,Top,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400556,5,1,5,1,13,Top,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400556,6,1,6,1,13,Top,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400557,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
40,Oklahoma,400557,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
40,Oklahoma,400558,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400559,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400559,2,1,2,1,12,12 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400559,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400560,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400560,2,1,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400560,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400560,4,1,4,1,12,12 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400560,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400560,6,1,6,1,98,Not Reported,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400561,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400561,2,1,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400561,3,1,3,1,98,Not Reported,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400561,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400562,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400562,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400562,3,1,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400562,4,1,4,1,3,3 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400563,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400563,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400563,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400563,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400563,5,1,5,1,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400564,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400564,2,1,2,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400564,2,2,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400565,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
40,Oklahoma,400565,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
40,Oklahoma,400565,2,2,2,2,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400565,3,2,3,2,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400565,4,2,4,2,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400566,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400566,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400566,3,1,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400566,4,1,4,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400566,4,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400567,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400567,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400567,3,1,3,1,98,Not Reported,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400568,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400568,2,1,2,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400568,3,1,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400568,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400568,2,2,1,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
40,Oklahoma,400569,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400569,2,1,2,1,12,12 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400569,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400569,4,1,4,1,0,Non-Collision,3,Immersion or Partial Immersion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400570,1,1,1,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400570,2,1,2,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,1,1 Clock Point
40,Oklahoma,400570,2,2,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,1,1 Clock Point
40,Oklahoma,400571,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
40,Oklahoma,400571,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
40,Oklahoma,400572,1,1,1,1,3,3 Clock Point,10,Railway Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400572,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400573,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400575,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
40,Oklahoma,400575,2,1,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400575,4,1,3,1,1,1 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400575,6,1,4,1,1,1 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400575,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
40,Oklahoma,400575,3,2,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400575,5,2,3,2,1,1 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400575,7,2,4,2,1,1 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400576,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400576,2,1,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400576,3,1,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400576,4,1,4,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400576,5,1,5,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400576,6,1,6,1,10,10 Clock Point,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400576,7,1,7,1,10,10 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400577,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400577,2,1,2,1,12,12 Clock Point,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400577,3,1,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400577,4,1,4,1,12,12 Clock Point,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400578,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400578,2,1,2,1,12,12 Clock Point,31,"Other Post, Other Pole or Other Supports",9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400579,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400579,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400579,3,1,3,1,12,12 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400579,4,1,4,1,12,12 Clock Point,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400579,5,1,5,1,12,12 Clock Point,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400580,1,1,1,1,11,11 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400580,2,2,1,2,14,Undercarriage,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400581,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400581,2,1,2,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400582,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400582,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400582,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400582,4,1,4,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400582,5,1,5,1,98,Not Reported,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
40,Oklahoma,400583,1,1,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400583,1,2,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400584,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
40,Oklahoma,400584,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
40,Oklahoma,400585,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
40,Oklahoma,400585,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400585,3,1,3,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,12,12 Clock Point
40,Oklahoma,400585,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
40,Oklahoma,400585,3,3,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,12,12 Clock Point
40,Oklahoma,400586,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
40,Oklahoma,400586,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
