STATE,STATENAME,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,AOI1NAME,SOE,SOENAME,VNUMBER2,VNUMBER2NAME,AOI2,AOI2NAME
35,New Mexico,350037,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
35,New Mexico,350037,2,2,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350037,3,2,3,2,12,12 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350038,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350038,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350038,3,1,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350038,4,1,4,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350038,5,1,5,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350038,6,1,6,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350038,7,1,7,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350038,8,1,8,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350038,9,1,9,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350039,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
35,New Mexico,350039,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
35,New Mexico,350039,2,2,2,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350040,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350040,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350040,4,1,3,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
35,New Mexico,350040,3,2,1,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350040,4,2,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
35,New Mexico,350041,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
35,New Mexico,350041,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
35,New Mexico,350042,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
35,New Mexico,350042,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
35,New Mexico,350043,1,1,1,1,55,Non-Harmful Event,70,"(Non-harmful, Swaying Trailer/Jackknife)",5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350043,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350043,3,1,3,1,98,Not Reported,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350043,4,1,4,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,98,Not Reported
35,New Mexico,350043,6,1,5,4,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,98,Not Reported
35,New Mexico,350043,4,2,1,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,98,Not Reported
35,New Mexico,350043,5,2,2,3,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
35,New Mexico,350043,5,3,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
35,New Mexico,350043,6,4,1,4,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,98,Not Reported
35,New Mexico,350043,7,4,2,5,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,6,6 Clock Point
35,New Mexico,350043,8,4,3,4,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350043,9,4,4,4,61,Left,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350043,7,5,1,5,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,6,6 Clock Point
35,New Mexico,350043,10,5,2,5,10,10 Clock Point,12,Motor Vehicle In-Transport,6,6,12,12 Clock Point
35,New Mexico,350043,10,6,1,5,10,10 Clock Point,12,Motor Vehicle In-Transport,6,6,12,12 Clock Point
35,New Mexico,350044,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350045,1,1,1,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,98,Not Reported
35,New Mexico,350045,1,2,1,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,98,Not Reported
35,New Mexico,350046,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350046,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350046,3,1,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350046,4,1,4,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
35,New Mexico,350046,5,1,5,1,98,Not Reported,12,Motor Vehicle In-Transport,3,3,61,Left
35,New Mexico,350046,8,1,6,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350046,4,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
35,New Mexico,350046,6,2,2,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350046,7,2,3,2,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350046,5,3,1,1,98,Not Reported,12,Motor Vehicle In-Transport,3,3,61,Left
35,New Mexico,350047,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
35,New Mexico,350047,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
35,New Mexico,350048,2,1,1,4,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
35,New Mexico,350048,3,2,1,4,6,6 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
35,New Mexico,350048,1,3,1,4,2,2 Clock Point,12,Motor Vehicle In-Transport,3,3,7,7 Clock Point
35,New Mexico,350048,1,4,1,4,2,2 Clock Point,12,Motor Vehicle In-Transport,3,3,7,7 Clock Point
35,New Mexico,350048,2,4,2,4,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
35,New Mexico,350048,3,4,3,4,6,6 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
35,New Mexico,350049,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,62,Left-Front Side
35,New Mexico,350049,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,62,Left-Front Side
35,New Mexico,350050,1,1,1,1,1,1 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350050,2,2,1,2,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350051,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350051,3,1,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350051,4,1,3,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
35,New Mexico,350051,2,2,1,2,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350051,4,2,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
35,New Mexico,350052,2,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350052,1,2,1,2,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350053,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
35,New Mexico,350053,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
35,New Mexico,350054,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350054,2,1,2,1,55,Non-Harmful Event,65,Cross Median,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350054,3,1,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350054,4,1,4,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350054,5,1,5,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
35,New Mexico,350054,5,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
35,New Mexico,350055,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350055,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350055,3,1,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350055,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350056,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350056,2,1,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350056,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350056,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350056,5,1,5,1,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350057,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350058,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350058,2,1,2,1,98,Not Reported,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350059,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350059,2,1,2,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350059,3,1,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350059,4,1,4,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350059,5,1,5,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350059,6,1,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350059,7,1,7,1,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350060,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350060,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350060,3,1,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350060,4,1,4,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350060,5,1,5,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350060,6,1,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350061,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350062,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350062,2,1,2,1,82,Right-Front Side,17,Boulder,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350062,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350063,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
35,New Mexico,350063,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350063,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
35,New Mexico,350063,3,2,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350063,4,2,3,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350064,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
35,New Mexico,350064,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
35,New Mexico,350065,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350066,1,1,1,1,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350067,1,1,1,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,98,Not Reported
35,New Mexico,350067,1,2,1,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,98,Not Reported
35,New Mexico,350068,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
35,New Mexico,350068,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
35,New Mexico,350069,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350069,2,1,2,1,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350070,1,1,1,1,98,Not Reported,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350071,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350071,2,1,2,1,98,Not Reported,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350071,3,1,3,1,98,Not Reported,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350071,4,1,4,1,98,Not Reported,14,Parked Motor Vehicle,2,2,62,Left-Front Side
35,New Mexico,350071,5,1,5,1,98,Not Reported,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350071,4,2,1,1,98,Not Reported,14,Parked Motor Vehicle,2,2,62,Left-Front Side
35,New Mexico,350072,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350072,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350072,3,1,3,1,61,Left,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350073,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350073,2,1,2,1,61,Left,12,Motor Vehicle In-Transport,2,2,61,Left
35,New Mexico,350073,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350073,2,2,1,1,61,Left,12,Motor Vehicle In-Transport,2,2,61,Left
35,New Mexico,350073,4,2,2,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350074,1,1,1,1,81,Right,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
35,New Mexico,350074,1,2,1,1,81,Right,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
35,New Mexico,350075,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350076,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350076,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350076,3,1,3,1,98,Not Reported,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350076,4,1,4,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350076,5,1,5,1,14,Undercarriage,58,Ground,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350076,6,1,6,1,12,12 Clock Point,39,Wall,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350076,7,1,7,1,19,Other Objects Set-In-Motion,14,Parked Motor Vehicle,2,2,12,12 Clock Point
35,New Mexico,350076,8,1,8,1,19,Other Objects Set-In-Motion,14,Parked Motor Vehicle,3,3,3,3 Clock Point
35,New Mexico,350076,9,1,9,1,19,Other Objects Set-In-Motion,14,Parked Motor Vehicle,4,4,12,12 Clock Point
35,New Mexico,350076,7,2,1,1,19,Other Objects Set-In-Motion,14,Parked Motor Vehicle,2,2,12,12 Clock Point
35,New Mexico,350076,8,3,1,1,19,Other Objects Set-In-Motion,14,Parked Motor Vehicle,3,3,3,3 Clock Point
35,New Mexico,350076,9,4,1,1,19,Other Objects Set-In-Motion,14,Parked Motor Vehicle,4,4,12,12 Clock Point
35,New Mexico,350077,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350077,2,1,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350077,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350077,4,1,4,1,98,Not Reported,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350077,5,1,5,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350078,1,1,1,1,55,Non-Harmful Event,61,"Equipment Failure (blown tire, brake failure, etc)",5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350078,2,1,2,1,55,Non-Harmful Event,66,Downhill Runaway,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350078,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350078,4,1,4,1,12,12 Clock Point,17,Boulder,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350079,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350079,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350079,3,1,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350079,4,1,4,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350079,5,1,5,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350079,6,1,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350080,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350081,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
35,New Mexico,350081,2,1,2,1,19,Other Objects Set-In-Motion,54,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",3,3,2,2 Clock Point
35,New Mexico,350081,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
35,New Mexico,350081,2,3,1,1,19,Other Objects Set-In-Motion,54,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",3,3,2,2 Clock Point
35,New Mexico,350082,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350083,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
35,New Mexico,350083,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
35,New Mexico,350084,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350084,2,2,1,2,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350085,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350086,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,81,Right
35,New Mexico,350086,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,81,Right
35,New Mexico,350087,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,11,11 Clock Point
35,New Mexico,350087,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,11,11 Clock Point
35,New Mexico,350088,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350089,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350089,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350089,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350089,4,1,4,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350090,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350090,2,1,2,1,12,12 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350091,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350091,2,1,2,1,12,12 Clock Point,15,Non-Motorist on Personal Conveyance,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350092,1,1,1,2,98,Not Reported,12,Motor Vehicle In-Transport,1,1,98,Not Reported
35,New Mexico,350092,1,2,1,2,98,Not Reported,12,Motor Vehicle In-Transport,1,1,98,Not Reported
35,New Mexico,350092,2,2,2,2,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350092,3,2,3,2,98,Not Reported,39,Wall,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350093,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350093,2,1,2,1,98,Not Reported,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350094,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
35,New Mexico,350094,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350095,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
35,New Mexico,350096,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
